Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
26832,-5.87e-06,5.834e-05,4.149e-06,3.745e-05,1.081e-05,1.701e-05,3.372e-05,1.479e-05,2.937e-05,0.0002029,0.0002693,0.0002905,0.0002910,0.0002865,0.0001097,0.0001636,0.0002430,0.0001627,0.0002276,-41.9
27099,-5.23e-06,5.895e-05,4.713e-06,3.799e-05,1.036e-05,1.531e-05,2.939e-05,1.475e-05,2.835e-05,0.0002079,0.0002690,0.0002925,0.0002710,0.0002904,0.0001008,0.0001711,0.0002244,0.0001549,0.0002176,-41.9
27129,-5.77e-06,5.729e-05,4.250e-06,4.065e-05,1.094e-05,1.692e-05,3.317e-05,1.525e-05,2.774e-05,0.0001998,0.0002486,0.0002248,0.0002653,0.0002720,0.0001107,0.0001641,0.0002429,0.0001641,0.0002232,-41.9
27471,-3.52e-06,5.948e-05,6.138e-06,3.882e-05,1.021e-05,1.350e-05,3.018e-05,1.389e-05,2.482e-05,0.0001943,0.0002252,0.0002265,0.0002385,0.0002139,9.998e-05,0.0001501,0.0002480,0.0001436,0.0002322,-41.9
28483,-7.85e-06,5.557e-05,3.718e-07,3.480e-05,9.486e-06,1.436e-05,3.379e-05,1.350e-05,2.746e-05,0.0002034,0.0002350,0.0002072,0.0002455,0.0002521,9.279e-05,0.0001642,0.0002342,0.0001451,0.0002097,-41.9
28943,-3.09e-06,5.974e-05,7.593e-06,4.000e-05,1.047e-05,1.445e-05,2.874e-05,1.438e-05,2.521e-05,0.0001940,0.0002268,0.0001965,0.0002443,0.0002288,0.0001025,0.0001652,0.0002539,0.0001482,0.0002241,-41.9
29978,-4.19e-06,5.960e-05,5.672e-06,3.652e-05,9.734e-06,1.244e-05,2.878e-05,1.244e-05,2.441e-05,0.0002033,0.0002367,0.0002612,0.0002442,0.0002480,8.940e-05,0.0001578,0.0002505,0.0001287,0.0002220,-41.9
30176,-6.21e-06,5.739e-05,3.464e-06,3.553e-05,1.000e-05,1.472e-05,3.271e-05,1.376e-05,2.731e-05,0.0002052,0.0002461,0.0002791,0.0002414,0.0002740,9.644e-05,0.0001678,0.0002460,0.0001409,0.0002209,-41.9
30519,-6.54e-06,5.580e-05,2.794e-06,3.387e-05,9.536e-06,1.306e-05,3.379e-05,1.262e-05,2.438e-05,0.0002170,0.0002500,0.0002545,0.0002448,0.0002841,9.049e-05,0.0001491,0.0002386,0.0001306,0.0002291,-41.9
30568,-5.72e-06,5.540e-05,3.891e-06,3.476e-05,9.787e-06,1.299e-05,3.369e-05,1.290e-05,2.626e-05,0.0001953,0.0002468,0.0003050,0.0002398,0.0002637,9.134e-05,0.0001493,0.0002458,0.0001300,0.0002174,-41.9
30834,-4.57e-06,5.777e-05,5.386e-06,3.582e-05,1.006e-05,1.444e-05,2.899e-05,1.342e-05,2.690e-05,0.0002110,0.0002464,0.0002991,0.0002416,0.0002474,9.998e-05,0.0001647,0.0002465,0.0001387,0.0002226,-41.9
30888,-5.57e-06,5.517e-05,4.402e-06,3.645e-05,9.768e-06,1.357e-05,3.339e-05,1.333e-05,2.741e-05,0.0002006,0.0002353,0.0002478,0.0002445,0.0002458,9.170e-05,0.0001593,0.0002440,0.0001363,0.0002254,-41.9
31307,-6.33e-06,5.364e-05,2.577e-06,3.380e-05,9.706e-06,1.354e-05,3.186e-05,1.277e-05,2.419e-05,0.0002080,0.0002376,0.0003280,0.0002476,0.0002722,9.012e-05,0.0001612,0.0002469,0.0001312,0.0002276,-41.9
31520,-3.85e-06,5.623e-05,5.626e-06,3.468e-05,9.851e-06,1.231e-05,3.061e-05,1.222e-05,2.331e-05,0.0002077,0.0002267,0.0003160,0.0002393,0.0002562,9.272e-05,0.0001473,0.0002450,0.0001236,0.0002175,-41.9
32880,-4.18e-06,5.496e-05,5.387e-06,3.554e-05,9.905e-06,1.306e-05,3.209e-05,1.242e-05,2.409e-05,0.0002023,0.0002199,0.0002702,0.0002359,0.0002519,9.366e-05,0.0001618,0.0002529,0.0001277,0.0002259,-41.9
33427,-7.18e-06,5.339e-05,1.082e-06,3.262e-05,9.534e-06,1.354e-05,3.304e-05,1.247e-05,2.491e-05,0.0002070,0.0002414,0.0002837,0.0002518,0.0002616,9.187e-05,0.0001640,0.0002633,0.0001318,0.0002209,-41.9
33600,-5.30e-06,5.619e-05,4.889e-06,3.765e-05,1.010e-05,1.483e-05,3.540e-05,1.436e-05,2.777e-05,0.0001982,0.0002558,0.0003139,0.0002539,0.0002686,9.818e-05,0.0001680,0.0002560,0.0001477,0.0002162,-41.9
33974,-2.10e-06,5.636e-05,7.902e-06,4.036e-05,1.064e-05,1.350e-05,3.212e-05,1.425e-05,2.536e-05,0.0002042,0.0002415,0.0002614,0.0002605,0.0002565,0.0001029,0.0001520,0.0002358,0.0001466,0.0002204,-41.9
35424,-4.59e-06,5.882e-05,5.855e-06,3.616e-05,1.002e-05,1.383e-05,3.231e-05,1.359e-05,2.824e-05,0.0001990,0.0002425,0.0002289,0.0002426,0.0002504,9.226e-05,0.0001605,0.0002463,0.0001393,0.0002210,-41.9
35653,-2.48e-06,5.210e-05,-1.07e-05,2.335e-05,1.151e-05,1.920e-05,3.300e-05,1.399e-05,2.834e-05,0.0002083,0.0002450,0.0002509,0.0002729,0.0002432,0.0001357,0.0002160,0.0002417,0.0001923,0.0002301,-41.9
37174,-5.69e-06,5.931e-05,4.598e-06,3.834e-05,1.015e-05,1.506e-05,3.182e-05,1.437e-05,2.690e-05,0.0001985,0.0002433,0.0002765,0.0002598,0.0002681,0.0001038,0.0001549,0.0002377,0.0001528,0.0002307,-41.9
